S.No,Name,Publisher,Architecture,ResourceId,Version,PackageFullName,InstallLocation,IsFramework,PackageFamilyName,PublisherId,PackageUserInformation,IsResourcePackage,IsBundle,IsDevelopmentMode,NonRemovable,IsPartiallyStaged,SignatureKind,Status,Dependencies
44,Microsoft.VCLibs.140.00,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,14.0.30035.0,Microsoft.VCLibs.140.00_14.0.30035.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.30035.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
45,Microsoft.Xbox.TCUI,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,1.24.10001.0,Microsoft.Xbox.TCUI_1.24.10001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.Xbox.TCUI_1.24.10001.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.Xbox.TCUI_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,DependencyIssue,"{Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe, Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe,  Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe, Microsoft.Xbox.TCUI_1.24.10001.0_neutral_split.language-ta_8wekyb3d8bbwe}"
46,Microsoft.NET.Native.Runtime.2.2,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.2.28604.0,Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Runtime.2.2_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1005 [S-1-5-21-1428617228-3619789452-947911753-1005]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
47,Microsoft.NET.Native.Runtime.2.2,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,2.2.28604.0,Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Runtime.2.2_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1005  [S-1-5-21-1428617228-3619789452-947911753-1005]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
48,Microsoft.NET.Native.Framework.2.2,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.2.29512.0,Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Framework.2.2_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1005  [S-1-5-21-1428617228-3619789452-947911753-1005]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
49,Microsoft.NET.Native.Framework.2.2,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,2.2.29512.0,Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Framework.2.2_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1005  [S-1-5-21-1428617228-3619789452-947911753-1005]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
50,Microsoft.UI.Xaml.2.4,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,2.42007.9001.0,Microsoft.UI.Xaml.2.4_2.42007.9001.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.4_2.42007.9001.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.4_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
51,Microsoft.UI.Xaml.2.4,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.42007.9001.0,Microsoft.UI.Xaml.2.4_2.42007.9001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.4_2.42007.9001.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.4_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
52,Microsoft.XboxGameOverlay,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,1.54.4001.0,Microsoft.XboxGameOverlay_1.54.4001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.54.4001.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.XboxGameOverlay_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,"{Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe, Microsoft.XboxGameOverlay_1.54.4001.0_neutral_split.scale-100_8wekyb3d8bbwe}"
53,Microsoft.UI.Xaml.2.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,2.1810.18004.0,Microsoft.UI.Xaml.2.0_2.1810.18004.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.0_2.1810.18004.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.0_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
54,Microsoft.NET.Native.Framework.1.7,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,1.7.27413.0,Microsoft.NET.Native.Framework.1.7_1.7.27413.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.1.7_1.7.27413.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Framework.1.7_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
55,Microsoft.NET.Native.Framework.1.7,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,1.7.27413.0,Microsoft.NET.Native.Framework.1.7_1.7.27413.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.1.7_1.7.27413.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Framework.1.7_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
56,Microsoft.NET.Native.Runtime.1.7,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,1.7.27422.0,Microsoft.NET.Native.Runtime.1.7_1.7.27422.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.1.7_1.7.27422.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Runtime.1.7_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
57,Microsoft.NET.Native.Runtime.1.7,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,1.7.27422.0,Microsoft.NET.Native.Runtime.1.7_1.7.27422.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.1.7_1.7.27422.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Runtime.1.7_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
58,Microsoft.XboxApp,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,48.78.15001.0,Microsoft.XboxApp_48.78.15001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.XboxApp_48.78.15001.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.XboxApp_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,"{Microsoft.NET.Native.Framework.1.7_1.7.27413.0_x64__8wekyb3d8bbwe, Microsoft.NET.Native.Runtime.1.7_1.7.27422.0_x64__8wekyb3d8bbwe,  Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe, Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe}"
59,Microsoft.MixedReality.Portal,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2000.21051.1282.0,Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.MixedReality.Portal_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
60,Microsoft.UI.Xaml.2.3,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.32002.13001.0,Microsoft.UI.Xaml.2.3_2.32002.13001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.3_2.32002.13001.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.3_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
61,Microsoft.UI.Xaml.2.3,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,2.32002.13001.0,Microsoft.UI.Xaml.2.3_2.32002.13001.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.3_2.32002.13001.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.3_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
62,Microsoft.UI.Xaml.2.1,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,2.11906.6001.0,Microsoft.UI.Xaml.2.1_2.11906.6001.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.1_2.11906.6001.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.1_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
63,Microsoft.UI.Xaml.2.1,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.11906.6001.0,Microsoft.UI.Xaml.2.1_2.11906.6001.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.1_2.11906.6001.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.1_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
64,Microsoft.WindowsSoundRecorder,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,10.2103.28.0,Microsoft.WindowsSoundRecorder_10.2103.28.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_10.2103.28.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,"{Microsoft.UI.Xaml.2.3_2.32002.13001.0_x64__8wekyb3d8bbwe, Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe,  Microsoft.WindowsSoundRecorder_10.2103.28.0_neutral_split.language-ta_8wekyb3d8bbwe}"
65,Microsoft.UI.Xaml.2.7,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,7.2109.13004.0,Microsoft.UI.Xaml.2.7_7.2109.13004.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2109.13004.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
66,Microsoft.UI.Xaml.2.7,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,7.2109.13004.0,Microsoft.UI.Xaml.2.7_7.2109.13004.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2109.13004.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
67,Microsoft.XboxSpeechToTextOverlay,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,1.21.13002.0,Microsoft.XboxSpeechToTextOverlay_1.21.13002.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.XboxSpeechToTextOverlay_1.21.13002.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.XboxSpeechToTextOverlay_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,"{Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe, Microsoft.XboxSpeechToTextOverlay_1.21.13002.0_neutral_split.scale-100_8wekyb3d8bbwe}"
68,Microsoft.MicrosoftOfficeHub,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,18.2106.12410.0,Microsoft.MicrosoftOfficeHub_18.2106.12410.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_18.2106.12410.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,"{Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe, Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe,  Microsoft.MicrosoftOfficeHub_18.2106.12410.0_neutral_split.language-ta_8wekyb3d8bbwe,  Microsoft.MicrosoftOfficeHub_18.2106.12410.0_neutral_split.scale-100_8wekyb3d8bbwe}"
69,Microsoft.Windows.ShellExperienceHost,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1320,Microsoft.Windows.ShellExperienceHost_10.0.19041.1320_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy,FALSE,Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
70,Microsoft.NET.Native.Framework.1.3,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,1.3.24211.0,Microsoft.NET.Native.Framework.1.3_1.3.24211.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.1.3_1.3.24211.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Framework.1.3_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
71,Microsoft.NET.Native.Runtime.1.4,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,1.4.24201.0,Microsoft.NET.Native.Runtime.1.4_1.4.24201.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.1.4_1.4.24201.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Runtime.1.4_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
72,Microsoft.UI.Xaml.2.5,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.52012.2002.0,Microsoft.UI.Xaml.2.5_2.52012.2002.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.5_2.52012.2002.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.5_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
73,Microsoft.UI.Xaml.2.5,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,2.52012.2002.0,Microsoft.UI.Xaml.2.5_2.52012.2002.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.5_2.52012.2002.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.5_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
74,Microsoft.NET.Native.Framework.1.3,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,1.3.24211.0,Microsoft.NET.Native.Framework.1.3_1.3.24211.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.1.3_1.3.24211.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Framework.1.3_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
75,Microsoft.NET.Native.Runtime.1.4,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,1.4.24201.0,Microsoft.NET.Native.Runtime.1.4_1.4.24201.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.1.4_1.4.24201.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Runtime.1.4_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
76,Microsoft.VCLibs.140.00,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,14.0.30704.0,Microsoft.VCLibs.140.00_14.0.30704.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.30704.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1005  [S-1-5-21-1428617228-3619789452-947911753-1005]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
77,Microsoft.VCLibs.140.00,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,14.0.30704.0,Microsoft.VCLibs.140.00_14.0.30704.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.30704.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1005  [S-1-5-21-1428617228-3619789452-947911753-1005]: Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
78,Microsoft.VCLibs.140.00.UWPDesktop,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,14.0.30704.0,Microsoft.VCLibs.140.00.UWPDesktop_14.0.30704.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.30704.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
79,Microsoft.VCLibs.140.00.UWPDesktop,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,14.0.30704.0,Microsoft.VCLibs.140.00.UWPDesktop_14.0.30704.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.30704.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
80,Microsoft.UI.Xaml.2.6,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.62112.3002.0,Microsoft.UI.Xaml.2.6_2.62112.3002.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.6_2.62112.3002.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.6_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
81,Microsoft.UI.Xaml.2.6,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X86,,2.62112.3002.0,Microsoft.UI.Xaml.2.6_2.62112.3002.0_x86__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.6_2.62112.3002.0_x86__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.6_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,"Modified, NeedsRemediation",
